Campaign_ID,Campaign_Name,Platform,Objective,Ad_Type,Audience_Age,Audience_Gender,Device,Country,Date,Week,Month,Quarter,Year,Impressions,Reach,Clicks,Spend,Conversions,Revenue,CTR,CPC,CPM,Conversion_Rate,CPA,ROAS,ROI
CID2170,Website Traffic Growth,Facebook,Sales,Carousel,35-44,Mixed,Mobile,USA,2024-02-25,8,2,1,2024,21609,19263,460,356.63,46,1973.32,2.13,0.78,16.5,10.0,7.75,5.53,453.32
CID2171,New Product Launch,Facebook,Awareness,Carousel,18-24,Male,Desktop,USA,2024-10-23,43,10,4,2024,7618,4209,601,169.31,111,14265.66,7.89,0.28,22.22,18.47,1.53,84.26,8325.76
CID2172,Conversion Accelerator,Facebook,Sales,Image,25-34,Female,Desktop,USA,2024-10-05,40,10,4,2024,21286,13790,700,73.4,73,8945.6,3.29,0.1,3.45,10.43,1.01,121.87,12087.47
CID2173,Conversion Accelerator,Instagram,Sales,Video,25-34,Male,Desktop,USA,2024-10-02,40,10,4,2024,46937,37471,3260,143.09,388,17459.12,6.95,0.04,3.05,11.9,0.37,122.01,12101.5
CID2174,Lead Generation Max,Instagram,Traffic,Story,35-44,Mixed,Desktop,USA,2024-04-07,14,4,2,2024,44982,27545,1873,128.67,288,22290.85,4.16,0.07,2.86,15.38,0.45,173.24,17224.05
CID2175,New Product Launch,Instagram,Leads,Story,18-24,Female,Mobile,USA,2024-12-16,51,12,4,2024,29377,17960,1314,143.61,313,10396.34,4.47,0.11,4.89,23.82,0.46,72.39,7139.29
CID2176,Website Traffic Growth,Instagram,Traffic,Carousel,25-34,Mixed,Desktop,USA,2024-04-15,16,4,2,2024,32310,21394,1802,432.04,183,16198.43,5.58,0.24,13.37,10.16,2.36,37.49,3649.29
CID2177,New Product Launch,Instagram,Awareness,Story,35-44,Male,Mobile,USA,2024-02-12,7,2,1,2024,16580,6761,933,200.14,205,30713.88,5.63,0.21,12.07,21.97,0.98,153.46,15246.2
CID2178,Conversion Accelerator,Instagram,Leads,Video,35-44,Mixed,Mobile,USA,2024-03-09,10,3,1,2024,1905,1434,42,177.35,5,724.08,2.2,4.22,93.1,11.9,35.47,4.08,308.28
CID2179,Lead Generation Max,Instagram,Awareness,Carousel,18-24,Mixed,Desktop,USA,2024-06-12,24,6,2,2024,42523,36156,1248,146.2,163,4159.93,2.93,0.12,3.44,13.06,0.9,28.45,2745.37
CID2180,Summer Promo Blast,Facebook,Awareness,Video,35-44,Male,Desktop,USA,2024-09-24,39,9,3,2024,32249,17155,1019,416.52,181,10925.09,3.16,0.41,12.92,17.76,2.3,26.23,2522.94
CID2181,Lead Generation Max,Facebook,Leads,Story,18-24,Mixed,Mobile,USA,2024-11-21,47,11,4,2024,1343,699,40,360.04,2,170.26,2.98,9.0,268.09,5.0,180.02,0.47,-52.71
CID2182,Holiday Mega Sale,Facebook,Sales,Video,25-34,Mixed,Desktop,USA,2024-11-22,47,11,4,2024,20760,8478,1297,14.6,159,15774.05,6.25,0.01,0.7,12.26,0.09,1080.41,107941.44
CID2183,Website Traffic Growth,Instagram,Leads,Story,18-24,Female,Desktop,USA,2024-04-10,15,4,2,2024,34952,29029,2361,77.81,476,15433.73,6.75,0.03,2.23,20.16,0.16,198.35,19735.15
CID2184,Retargeting Strategy,Facebook,Traffic,Carousel,35-44,Female,Mobile,USA,2024-06-24,26,6,2,2024,4035,2444,165,85.18,40,1034.8,4.09,0.52,21.11,24.24,2.13,12.15,1114.84
CID2185,Conversion Accelerator,Facebook,Sales,Carousel,35-44,Mixed,Desktop,USA,2024-06-29,26,6,2,2024,25218,11924,457,331.22,85,7653.76,1.81,0.72,13.13,18.6,3.9,23.11,2210.78
CID2186,Brand Awareness Boost,Facebook,Sales,Image,35-44,Mixed,Desktop,USA,2024-09-04,36,9,3,2024,18206,12918,1413,123.84,132,15737.58,7.76,0.09,6.8,9.34,0.94,127.08,12607.99
CID2187,Conversion Accelerator,Instagram,Sales,Story,35-44,Male,Desktop,USA,2024-08-07,32,8,3,2024,5494,2879,359,93.94,59,8734.93,6.53,0.26,17.1,16.43,1.59,92.98,9198.41
CID2188,Lead Generation Max,Facebook,Awareness,Story,25-34,Female,Desktop,USA,2024-09-02,36,9,3,2024,41843,24411,2161,101.6,310,28217.21,5.16,0.05,2.43,14.35,0.33,277.73,27672.84
CID2189,Website Traffic Growth,Facebook,Traffic,Carousel,35-44,Male,Desktop,USA,2024-02-03,5,2,1,2024,5575,2275,332,383.04,63,7402.71,5.96,1.15,68.71,18.98,6.08,19.33,1832.62
CID2190,Retargeting Strategy,Instagram,Leads,Image,18-24,Female,Desktop,USA,2024-08-07,32,8,3,2024,16344,11247,727,151.85,108,2595.8,4.45,0.21,9.29,14.86,1.41,17.09,1609.45
CID2191,Conversion Accelerator,Instagram,Traffic,Carousel,25-34,Mixed,Mobile,USA,2024-11-14,46,11,4,2024,21565,9214,1265,306.26,45,1411.21,5.87,0.24,14.2,3.56,6.81,4.61,360.79
CID2192,New Product Launch,Instagram,Traffic,Carousel,18-24,Male,Desktop,USA,2024-05-07,19,5,2,2024,10036,7273,609,410.22,137,20014.79,6.07,0.67,40.87,22.5,2.99,48.79,4779.04
CID2193,Holiday Mega Sale,Facebook,Traffic,Story,25-34,Male,Mobile,USA,2024-01-03,1,1,1,2024,13270,9290,285,342.91,22,2594.27,2.15,1.2,25.84,7.72,15.59,7.57,656.55
CID2194,Summer Promo Blast,Instagram,Traffic,Carousel,35-44,Female,Mobile,USA,2024-03-21,12,3,1,2024,37203,23327,1827,396.34,212,14054.23,4.91,0.22,10.65,11.6,1.87,35.46,3446.0
CID2195,Holiday Mega Sale,Facebook,Awareness,Image,18-24,Female,Desktop,USA,2024-11-04,45,11,4,2024,29056,12714,974,132.81,110,4210.54,3.35,0.14,4.57,11.29,1.21,31.7,3070.35
CID2196,New Product Launch,Instagram,Traffic,Story,18-24,Mixed,Mobile,USA,2024-08-16,33,8,3,2024,22988,11883,1816,491.2,375,28577.39,7.9,0.27,21.37,20.65,1.31,58.18,5717.87
CID2197,Holiday Mega Sale,Facebook,Traffic,Story,18-24,Female,Mobile,USA,2024-04-14,15,4,2,2024,22780,19790,953,112.92,77,2763.38,4.18,0.12,4.96,8.08,1.47,24.47,2347.2
CID2198,New Product Launch,Facebook,Sales,Image,35-44,Female,Desktop,USA,2024-01-31,5,1,1,2024,21202,9454,634,440.38,106,7308.53,2.99,0.69,20.77,16.72,4.15,16.6,1559.6
CID2199,Website Traffic Growth,Instagram,Leads,Image,25-34,Male,Desktop,USA,2024-06-19,25,6,2,2024,2586,1878,16,287.33,1,101.44,0.62,17.96,111.11,6.25,287.33,0.35,-64.7
CID2200,Summer Promo Blast,Facebook,Traffic,Video,35-44,Female,Mobile,USA,2024-03-22,12,3,1,2024,45955,24711,2581,109.22,293,15465.91,5.62,0.04,2.38,11.35,0.37,141.6,14060.33
CID2201,Holiday Mega Sale,Facebook,Sales,Carousel,18-24,Male,Desktop,USA,2024-11-26,48,11,4,2024,18508,11838,680,178.46,29,1930.6,3.67,0.26,9.64,4.26,6.15,10.82,981.81
CID2202,New Product Launch,Instagram,Leads,Image,18-24,Female,Desktop,USA,2024-09-01,35,9,3,2024,49802,23992,1977,115.09,229,27584.87,3.97,0.06,2.31,11.58,0.5,239.68,23868.09
CID2203,Holiday Mega Sale,Instagram,Traffic,Image,35-44,Mixed,Mobile,USA,2024-09-21,38,9,3,2024,29691,24688,320,75.89,21,2942.58,1.08,0.24,2.56,6.56,3.61,38.77,3777.43
CID2204,Website Traffic Growth,Facebook,Traffic,Carousel,18-24,Mixed,Desktop,USA,2024-09-05,36,9,3,2024,1568,973,19,460.52,0,0.0,1.21,24.24,293.7,0.0,0.0,0.0,-100.0
CID2205,Conversion Accelerator,Instagram,Awareness,Carousel,35-44,Mixed,Desktop,USA,2024-04-08,15,4,2,2024,7536,4005,144,165.52,22,2587.52,1.91,1.15,21.96,15.28,7.52,15.63,1463.27
CID2206,Website Traffic Growth,Facebook,Leads,Carousel,25-34,Mixed,Desktop,USA,2024-01-31,5,1,1,2024,44304,31608,1599,114.1,181,24589.57,3.61,0.07,2.58,11.32,0.63,215.51,21450.89
CID2207,Brand Awareness Boost,Facebook,Leads,Story,18-24,Mixed,Desktop,USA,2024-11-19,47,11,4,2024,7734,3411,390,68.34,86,8121.73,5.04,0.18,8.84,22.05,0.79,118.84,11784.3
CID2208,Website Traffic Growth,Instagram,Awareness,Video,25-34,Male,Desktop,USA,2024-03-10,10,3,1,2024,28618,16829,2100,145.59,159,14222.61,7.34,0.07,5.09,7.57,0.92,97.69,9668.95
CID2209,Retargeting Strategy,Instagram,Sales,Carousel,18-24,Female,Desktop,USA,2024-08-26,35,8,3,2024,13531,8766,295,194.67,20,890.12,2.18,0.66,14.39,6.78,9.73,4.57,357.25
CID2210,Brand Awareness Boost,Instagram,Traffic,Story,18-24,Female,Mobile,USA,2024-02-23,8,2,1,2024,1804,725,37,256.14,6,694.4,2.05,6.92,141.98,16.22,42.69,2.71,171.1
CID2211,New Product Launch,Instagram,Traffic,Image,18-24,Female,Desktop,USA,2024-11-14,46,11,4,2024,33666,17711,2139,362.16,459,36244.83,6.35,0.17,10.76,21.46,0.79,100.08,9907.96
CID2212,Conversion Accelerator,Instagram,Traffic,Image,35-44,Mixed,Desktop,USA,2024-02-16,7,2,1,2024,33155,14785,296,278.25,70,3972.75,0.89,0.94,8.39,23.65,3.98,14.28,1327.76
CID2213,Brand Awareness Boost,Instagram,Sales,Story,35-44,Mixed,Mobile,USA,2024-05-29,22,5,2,2024,39576,20248,690,192.63,70,7585.01,1.74,0.28,4.87,10.14,2.75,39.38,3837.61
CID2214,Holiday Mega Sale,Facebook,Awareness,Carousel,18-24,Mixed,Desktop,USA,2024-10-19,42,10,4,2024,32350,25621,779,34.08,141,3723.84,2.41,0.04,1.05,18.1,0.24,109.27,10826.76
CID2215,Website Traffic Growth,Facebook,Traffic,Story,35-44,Female,Desktop,USA,2024-10-04,40,10,4,2024,43992,30772,3095,242.22,245,26764.32,7.04,0.08,5.51,7.92,0.99,110.5,10949.59
CID2216,Summer Promo Blast,Instagram,Traffic,Image,18-24,Mixed,Mobile,USA,2024-07-06,27,7,3,2024,30878,21170,2059,461.8,365,17059.51,6.67,0.22,14.96,17.73,1.27,36.94,3594.13
CID2217,New Product Launch,Facebook,Traffic,Carousel,25-34,Mixed,Desktop,USA,2024-02-22,8,2,1,2024,44579,24668,2728,389.39,453,10957.76,6.12,0.14,8.73,16.61,0.86,28.14,2714.08
CID2218,Conversion Accelerator,Facebook,Traffic,Image,18-24,Female,Desktop,USA,2024-03-21,12,3,1,2024,15688,13274,228,461.05,34,5094.3,1.45,2.02,29.39,14.91,13.56,11.05,1004.93
CID2219,Lead Generation Max,Instagram,Sales,Image,18-24,Female,Mobile,USA,2024-04-14,15,4,2,2024,35357,31346,576,77.14,82,1948.68,1.63,0.13,2.18,14.24,0.94,25.26,2426.16
CID2220,Conversion Accelerator,Instagram,Traffic,Video,35-44,Mixed,Mobile,USA,2024-07-16,29,7,3,2024,16695,10740,1132,61.91,85,8740.01,6.78,0.05,3.71,7.51,0.73,141.17,14017.28
CID2221,Retargeting Strategy,Instagram,Traffic,Story,18-24,Male,Mobile,USA,2024-10-02,40,10,4,2024,18852,12893,112,44.79,9,282.7,0.59,0.4,2.38,8.04,4.98,6.31,531.17
CID2222,Lead Generation Max,Facebook,Awareness,Image,25-34,Male,Desktop,USA,2024-09-29,39,9,3,2024,36520,24231,593,178.67,134,18491.68,1.62,0.3,4.89,22.6,1.33,103.5,10249.63
CID2223,New Product Launch,Instagram,Traffic,Image,35-44,Mixed,Mobile,USA,2024-02-13,7,2,1,2024,44040,36326,2823,305.92,308,13711.51,6.41,0.11,6.95,10.91,0.99,44.82,4382.06
CID2224,Conversion Accelerator,Instagram,Traffic,Story,18-24,Female,Desktop,USA,2024-04-25,17,4,2,2024,36366,24316,2213,298.93,424,13057.79,6.09,0.14,8.22,19.16,0.71,43.68,4268.18
CID2225,New Product Launch,Facebook,Awareness,Video,25-34,Male,Mobile,USA,2024-12-20,51,12,4,2024,869,602,43,203.24,6,546.45,4.95,4.73,233.88,13.95,33.87,2.69,168.87
CID2226,Brand Awareness Boost,Instagram,Traffic,Video,18-24,Male,Desktop,USA,2024-04-02,14,4,2,2024,7531,6507,413,294.13,19,2139.99,5.48,0.71,39.06,4.6,15.48,7.28,627.57
CID2227,Brand Awareness Boost,Instagram,Traffic,Video,25-34,Mixed,Mobile,USA,2024-05-10,19,5,2,2024,10410,6855,100,58.13,2,106.62,0.96,0.58,5.58,2.0,29.07,1.83,83.42
CID2228,Conversion Accelerator,Instagram,Traffic,Carousel,25-34,Male,Mobile,USA,2024-02-04,5,2,1,2024,46186,25986,2169,442.1,232,34233.42,4.7,0.2,9.57,10.7,1.91,77.43,7643.37
CID2229,Holiday Mega Sale,Instagram,Awareness,Image,35-44,Mixed,Mobile,USA,2024-07-13,28,7,3,2024,42313,27440,412,256.96,47,1013.37,0.97,0.62,6.07,11.41,5.47,3.94,294.37
CID2230,Summer Promo Blast,Facebook,Traffic,Carousel,18-24,Male,Mobile,USA,2024-01-16,3,1,1,2024,24385,11584,465,411.12,111,16125.65,1.91,0.88,16.86,23.87,3.7,39.22,3822.37
CID2231,New Product Launch,Facebook,Leads,Story,35-44,Female,Mobile,USA,2024-07-18,29,7,3,2024,40036,32037,2110,420.07,98,13542.95,5.27,0.2,10.49,4.64,4.29,32.24,3123.97
CID2232,Holiday Mega Sale,Facebook,Traffic,Image,35-44,Mixed,Desktop,USA,2024-11-05,45,11,4,2024,31140,27180,1839,354.63,124,4072.58,5.91,0.19,11.39,6.74,2.86,11.48,1048.4
CID2233,Holiday Mega Sale,Instagram,Leads,Image,25-34,Mixed,Mobile,USA,2024-07-19,29,7,3,2024,32641,27629,2204,52.86,317,16032.24,6.75,0.02,1.62,14.38,0.17,303.3,30229.63
CID2234,Website Traffic Growth,Instagram,Sales,Story,18-24,Mixed,Desktop,USA,2024-10-12,41,10,4,2024,2655,1264,31,248.81,2,227.65,1.17,8.03,93.71,6.45,124.41,0.91,-8.5
CID2235,Lead Generation Max,Instagram,Awareness,Story,25-34,Mixed,Mobile,USA,2024-02-23,8,2,1,2024,47588,28824,958,114.18,76,7118.75,2.01,0.12,2.4,7.93,1.5,62.35,6134.67
CID2236,Lead Generation Max,Facebook,Sales,Image,18-24,Female,Desktop,USA,2024-09-20,38,9,3,2024,33997,22954,1139,136.52,242,29003.06,3.35,0.12,4.02,21.25,0.56,212.45,21144.55
CID2237,Conversion Accelerator,Instagram,Traffic,Story,35-44,Mixed,Desktop,USA,2024-06-05,23,6,2,2024,22414,11219,526,29.13,116,2879.91,2.35,0.06,1.3,22.05,0.25,98.86,9786.41
CID2238,New Product Launch,Instagram,Awareness,Video,18-24,Female,Desktop,USA,2024-08-22,34,8,3,2024,21843,11819,791,334.57,41,3639.96,3.62,0.42,15.32,5.18,8.16,10.88,987.95
CID2239,Holiday Mega Sale,Facebook,Leads,Story,18-24,Female,Desktop,USA,2024-09-03,36,9,3,2024,27132,14607,196,434.24,35,1383.43,0.72,2.22,16.0,17.86,12.41,3.19,218.59
CID2240,Retargeting Strategy,Instagram,Leads,Image,35-44,Mixed,Desktop,USA,2024-06-27,26,6,2,2024,4222,3231,266,187.04,34,2443.84,6.3,0.7,44.3,12.78,5.5,13.07,1206.59
CID2241,Website Traffic Growth,Instagram,Sales,Video,18-24,Male,Mobile,USA,2024-04-11,15,4,2,2024,38836,26014,2605,190.27,554,72722.85,6.71,0.07,4.9,21.27,0.34,382.21,38120.87
CID2242,Brand Awareness Boost,Facebook,Sales,Image,25-34,Female,Desktop,USA,2024-07-13,28,7,3,2024,30838,19574,2121,391.99,48,7059.55,6.88,0.18,12.71,2.26,8.17,18.01,1700.95
CID2243,Retargeting Strategy,Instagram,Traffic,Video,35-44,Female,Mobile,USA,2024-06-28,26,6,2,2024,20604,9037,1146,283.06,212,26212.29,5.56,0.25,13.74,18.5,1.34,92.6,9160.33
CID2244,Conversion Accelerator,Facebook,Awareness,Video,35-44,Female,Mobile,USA,2024-03-01,9,3,1,2024,35207,15274,2539,278.63,541,65394.53,7.21,0.11,7.91,21.31,0.52,234.7,23370.02
CID2245,Lead Generation Max,Facebook,Traffic,Video,18-24,Female,Desktop,USA,2024-04-29,18,4,2,2024,26307,20335,1446,278.07,62,5392.32,5.5,0.19,10.57,4.29,4.49,19.39,1839.2
CID2246,New Product Launch,Facebook,Sales,Image,18-24,Female,Mobile,USA,2024-08-26,35,8,3,2024,32454,19333,1379,217.52,274,9982.32,4.25,0.16,6.7,19.87,0.79,45.89,4489.15
CID2247,Brand Awareness Boost,Instagram,Awareness,Video,18-24,Male,Mobile,USA,2024-12-02,49,12,4,2024,24420,12292,1255,217.48,35,1035.59,5.14,0.17,8.91,2.79,6.21,4.76,376.18
CID2248,New Product Launch,Facebook,Awareness,Story,25-34,Female,Mobile,USA,2024-04-23,17,4,2,2024,34970,17964,2248,436.3,263,21407.78,6.43,0.19,12.48,11.7,1.66,49.07,4806.67
CID2249,Brand Awareness Boost,Facebook,Sales,Video,18-24,Female,Desktop,USA,2024-06-14,24,6,2,2024,5085,3184,289,398.78,38,1474.96,5.68,1.38,78.42,13.15,10.49,3.7,269.87
CID2250,Website Traffic Growth,Instagram,Leads,Image,35-44,Female,Mobile,USA,2024-03-24,12,3,1,2024,9322,5489,134,357.04,11,825.38,1.44,2.66,38.3,8.21,32.46,2.31,131.17
CID2251,Brand Awareness Boost,Facebook,Leads,Video,35-44,Male,Desktop,USA,2024-07-22,30,7,3,2024,23422,9623,1628,154.22,284,26553.52,6.95,0.09,6.58,17.44,0.54,172.18,17117.95
CID2252,Brand Awareness Boost,Instagram,Leads,Video,18-24,Female,Desktop,USA,2024-08-05,32,8,3,2024,10084,7339,567,53.94,91,5175.48,5.62,0.1,5.35,16.05,0.59,95.95,9494.88
CID2253,Retargeting Strategy,Facebook,Sales,Image,35-44,Male,Mobile,USA,2024-07-16,29,7,3,2024,34780,18794,2209,333.03,232,26572.04,6.35,0.15,9.58,10.5,1.44,79.79,7878.87
CID2254,Conversion Accelerator,Facebook,Sales,Image,18-24,Male,Mobile,USA,2024-07-12,28,7,3,2024,11225,6394,825,99.38,183,24010.43,7.35,0.12,8.85,22.18,0.54,241.6,24060.22
CID2255,Retargeting Strategy,Instagram,Awareness,Story,18-24,Female,Desktop,USA,2024-03-06,10,3,1,2024,29141,24056,1008,173.44,218,5043.91,3.46,0.17,5.95,21.63,0.8,29.08,2808.16
CID2256,New Product Launch,Facebook,Awareness,Story,18-24,Male,Desktop,USA,2024-04-26,17,4,2,2024,41682,28551,334,320.49,52,4182.45,0.8,0.96,7.69,15.57,6.16,13.05,1205.02
CID2257,Conversion Accelerator,Facebook,Awareness,Carousel,35-44,Mixed,Mobile,USA,2024-07-07,27,7,3,2024,31413,14072,1615,454.86,170,22439.55,5.14,0.28,14.48,10.53,2.68,49.33,4833.29
CID2258,Brand Awareness Boost,Instagram,Leads,Video,18-24,Mixed,Mobile,USA,2024-03-18,12,3,1,2024,32827,15711,509,283.28,73,2636.56,1.55,0.56,8.63,14.34,3.88,9.31,830.73
CID2259,Lead Generation Max,Facebook,Awareness,Video,18-24,Male,Mobile,USA,2024-10-07,41,10,4,2024,45777,28037,3035,365.36,594,25559.74,6.63,0.12,7.98,19.57,0.62,69.96,6895.77
CID2260,Retargeting Strategy,Facebook,Leads,Story,35-44,Male,Mobile,USA,2024-11-19,47,11,4,2024,13440,5463,611,405.67,17,499.56,4.55,0.66,30.18,2.78,23.86,1.23,23.14
CID2261,Lead Generation Max,Instagram,Traffic,Image,35-44,Female,Mobile,USA,2024-01-16,3,1,1,2024,4173,1766,35,395.31,6,743.35,0.84,11.29,94.73,17.14,65.89,1.88,88.04
CID2262,Lead Generation Max,Instagram,Leads,Story,18-24,Male,Mobile,USA,2024-10-29,44,10,4,2024,42096,35636,226,81.13,8,962.89,0.54,0.36,1.93,3.54,10.14,11.87,1086.85
CID2263,New Product Launch,Instagram,Awareness,Video,35-44,Mixed,Mobile,USA,2024-08-07,32,8,3,2024,16739,8001,916,314.55,214,28398.71,5.47,0.34,18.79,23.36,1.47,90.28,8928.36
CID2264,Lead Generation Max,Instagram,Leads,Story,25-34,Female,Desktop,USA,2024-02-01,5,2,1,2024,6896,4264,358,473.31,28,1780.31,5.19,1.32,68.64,7.82,16.9,3.76,276.14
CID2265,Website Traffic Growth,Facebook,Leads,Story,35-44,Mixed,Mobile,USA,2024-08-27,35,8,3,2024,23766,18536,564,215.97,122,13448.08,2.37,0.38,9.09,21.63,1.77,62.27,6126.83
CID2266,Website Traffic Growth,Instagram,Leads,Video,25-34,Female,Desktop,USA,2024-03-18,12,3,1,2024,28742,22612,2063,464.28,264,32094.58,7.18,0.23,16.15,12.8,1.76,69.13,6812.76
CID2267,Conversion Accelerator,Instagram,Awareness,Image,35-44,Female,Desktop,USA,2024-01-17,3,1,1,2024,14256,8809,201,364.36,26,954.14,1.41,1.81,25.56,12.94,14.01,2.62,161.87
CID2268,Brand Awareness Boost,Instagram,Awareness,Carousel,35-44,Mixed,Desktop,USA,2024-07-03,27,7,3,2024,13104,7025,654,421.37,43,2686.86,4.99,0.64,32.16,6.57,9.8,6.38,537.65
CID2269,Summer Promo Blast,Instagram,Awareness,Image,25-34,Male,Desktop,USA,2024-09-08,36,9,3,2024,29495,17506,1876,59.69,392,47127.1,6.36,0.03,2.02,20.9,0.15,789.53,78853.09
CID2270,Summer Promo Blast,Facebook,Leads,Carousel,25-34,Mixed,Mobile,USA,2024-02-15,7,2,1,2024,27474,23719,696,49.25,23,3238.8,2.53,0.07,1.79,3.3,2.14,65.76,6476.24
CID2271,Conversion Accelerator,Facebook,Leads,Video,35-44,Female,Desktop,USA,2024-05-03,18,5,2,2024,37806,15393,1987,370.42,194,12456.66,5.26,0.19,9.8,9.76,1.91,33.63,3262.85
CID2272,Retargeting Strategy,Facebook,Awareness,Image,25-34,Male,Mobile,USA,2024-06-08,23,6,2,2024,2513,1515,63,258.01,5,124.72,2.51,4.1,102.67,7.94,51.6,0.48,-51.66
CID2273,Summer Promo Blast,Facebook,Traffic,Video,35-44,Male,Desktop,USA,2024-11-04,45,11,4,2024,28397,11674,1873,174.53,367,12382.37,6.6,0.09,6.15,19.59,0.48,70.95,6994.69
CID2274,Website Traffic Growth,Facebook,Leads,Image,35-44,Male,Desktop,USA,2024-06-25,26,6,2,2024,25511,12816,1037,493.08,159,5285.1,4.06,0.48,19.33,15.33,3.1,10.72,971.85
CID2275,Website Traffic Growth,Facebook,Leads,Video,35-44,Female,Mobile,USA,2024-04-02,14,4,2,2024,32928,18532,2486,122.79,342,32092.38,7.55,0.05,3.73,13.76,0.36,261.36,26035.99
CID2276,Lead Generation Max,Instagram,Sales,Carousel,35-44,Female,Desktop,USA,2024-12-02,49,12,4,2024,36241,18102,2786,380.24,146,12041.33,7.69,0.14,10.49,5.24,2.6,31.67,3066.77
CID2277,Retargeting Strategy,Instagram,Traffic,Video,35-44,Male,Desktop,USA,2024-11-23,47,11,4,2024,16985,8285,1039,267.63,137,16402.66,6.12,0.26,15.76,13.19,1.95,61.29,6028.86
CID2278,Summer Promo Blast,Facebook,Traffic,Carousel,25-34,Female,Mobile,USA,2024-08-21,34,8,3,2024,42549,29112,3179,43.69,360,35665.21,7.47,0.01,1.03,11.32,0.12,816.32,81532.43
CID2279,Lead Generation Max,Instagram,Traffic,Image,18-24,Male,Mobile,USA,2024-04-22,17,4,2,2024,11403,5541,315,189.88,71,4498.28,2.76,0.6,16.65,22.54,2.67,23.69,2269.01
CID2280,Holiday Mega Sale,Facebook,Awareness,Image,18-24,Male,Desktop,USA,2024-11-07,45,11,4,2024,1323,679,28,69.12,6,589.72,2.12,2.47,52.24,21.43,11.52,8.53,753.18
CID2281,Lead Generation Max,Facebook,Awareness,Carousel,18-24,Female,Mobile,USA,2024-08-02,31,8,3,2024,48016,24735,1287,456.62,194,16450.14,2.68,0.35,9.51,15.07,2.35,36.03,3502.59
CID2282,Retargeting Strategy,Instagram,Sales,Carousel,35-44,Mixed,Desktop,USA,2024-09-11,37,9,3,2024,43572,38800,1970,336.3,344,14481.9,4.52,0.17,7.72,17.46,0.98,43.06,4206.24
CID2283,Lead Generation Max,Facebook,Awareness,Video,25-34,Mixed,Mobile,USA,2024-02-25,8,2,1,2024,35799,24097,1062,114.21,149,16438.53,2.97,0.11,3.19,14.03,0.77,143.93,14293.25
CID2284,Conversion Accelerator,Instagram,Sales,Image,35-44,Female,Mobile,USA,2024-07-05,27,7,3,2024,42638,21777,1047,118.17,71,8058.61,2.46,0.11,2.77,6.78,1.66,68.2,6719.51
CID2285,Conversion Accelerator,Facebook,Leads,Carousel,35-44,Female,Desktop,USA,2024-11-16,46,11,4,2024,35468,26862,1929,29.71,60,7851.43,5.44,0.02,0.84,3.11,0.5,264.27,26326.89
CID2286,Holiday Mega Sale,Instagram,Sales,Video,35-44,Male,Desktop,USA,2024-10-28,44,10,4,2024,25264,22492,1778,283.04,234,31995.56,7.04,0.16,11.2,13.16,1.21,113.04,11204.25
CID2287,Retargeting Strategy,Instagram,Awareness,Image,35-44,Mixed,Desktop,USA,2024-02-28,9,2,1,2024,11119,9908,114,342.21,9,310.76,1.03,3.0,30.78,7.89,38.02,0.91,-9.19
CID2288,Conversion Accelerator,Facebook,Sales,Carousel,18-24,Mixed,Desktop,USA,2024-12-26,52,12,4,2024,13819,5530,114,94.59,21,2571.94,0.82,0.83,6.84,18.42,4.5,27.19,2619.04
CID2289,Lead Generation Max,Instagram,Traffic,Story,35-44,Mixed,Mobile,USA,2024-02-21,8,2,1,2024,38495,25023,1000,63.47,193,7307.41,2.6,0.06,1.65,19.3,0.33,115.13,11413.17
CID2290,New Product Launch,Facebook,Sales,Story,18-24,Mixed,Mobile,USA,2024-05-26,21,5,2,2024,5793,4295,142,166.07,21,2782.49,2.45,1.17,28.67,14.79,7.91,16.75,1575.49
CID2291,Retargeting Strategy,Facebook,Sales,Video,35-44,Male,Desktop,USA,2024-07-30,31,7,3,2024,13935,10696,211,424.34,46,1873.48,1.51,2.01,30.45,21.8,9.22,4.42,341.5
CID2292,Lead Generation Max,Instagram,Awareness,Video,18-24,Male,Mobile,USA,2024-05-04,18,5,2,2024,32378,21961,890,361.08,160,13968.01,2.75,0.41,11.15,17.98,2.26,38.68,3768.4
CID2293,Summer Promo Blast,Facebook,Sales,Video,25-34,Female,Desktop,USA,2024-04-12,15,4,2,2024,711,597,10,315.1,1,144.48,1.41,31.51,443.18,10.0,315.1,0.46,-54.15
CID2294,Retargeting Strategy,Instagram,Leads,Carousel,18-24,Mixed,Mobile,USA,2024-09-21,38,9,3,2024,46930,41511,3430,315.17,443,41438.16,7.31,0.09,6.72,12.92,0.71,131.48,13047.88
CID2295,Conversion Accelerator,Instagram,Leads,Carousel,18-24,Mixed,Mobile,USA,2024-01-11,2,1,1,2024,21991,15053,1236,338.78,95,7195.53,5.62,0.27,15.41,7.69,3.57,21.24,2023.95
CID2296,Website Traffic Growth,Facebook,Awareness,Carousel,25-34,Mixed,Mobile,USA,2024-11-28,48,11,4,2024,37089,28998,1297,149.35,252,36639.61,3.5,0.12,4.03,19.43,0.59,245.33,24432.72
CID2297,New Product Launch,Instagram,Traffic,Image,25-34,Mixed,Mobile,USA,2024-12-18,51,12,4,2024,45278,29003,1250,478.16,148,20593.74,2.76,0.38,10.56,11.84,3.23,43.07,4206.87
CID2298,Website Traffic Growth,Facebook,Awareness,Story,18-24,Female,Mobile,USA,2024-01-17,3,1,1,2024,22421,10539,779,495.05,104,3645.26,3.47,0.64,22.08,13.35,4.76,7.36,636.34
